Date,Fecha_Objetivo,close,Close_Siguiente,Objetivo,Logistica_probabilidad,Logistica_clase,Base_mayoritaria_probabilidad,Base_mayoritaria_clase,PyTorch_MLP_probabilidad,PyTorch_MLP_clase,Keras_LSTM_probabilidad,Keras_LSTM_clase
2021-11-30,2021-12-01,8.68,9.43000030517578,1,0.486226,0,0.0,0,0.43357608,0,0.40465856,0
2021-12-01,2021-12-02,9.43,9.529999732971191,1,0.45084238,0,0.0,0,0.45308286,0,0.44214132,0
2021-12-02,2021-12-03,9.53,9.170000076293944,0,0.44807574,0,0.0,0,0.4533669,0,0.43853432,0
2021-12-03,2021-12-06,9.17,9.390000343322754,1,0.42878574,0,0.0,0,0.4567747,0,0.43308613,0
2021-12-06,2021-12-07,9.39,9.630000114440918,1,0.47694632,0,0.0,0,0.4575272,0,0.42997113,0
2021-12-07,2021-12-08,9.63,9.710000038146973,1,0.47741178,0,0.0,0,0.4574861,0,0.42645782,0
2021-12-08,2021-12-09,9.71,9.760000228881836,1,0.46153432,0,0.0,0,0.46251363,0,0.43110755,0
2021-12-09,2021-12-10,9.76,9.56999969482422,0,0.4856393,0,0.0,0,0.4591756,0,0.4231882,0
2021-12-10,2021-12-13,9.57,9.100000381469728,0,0.44558537,0,0.0,0,0.4613749,0,0.42144725,0
2021-12-13,2021-12-14,9.1,9.329999923706056,1,0.45681384,0,0.0,0,0.4603409,0,0.42362416,0
2021-12-14,2021-12-15,9.33,9.5,1,0.48772714,0,0.0,0,0.4597631,0,0.42375425,0
2021-12-15,2021-12-16,9.5,9.75,1,0.49198836,0,0.0,0,0.46165088,0,0.43036604,0
2021-12-16,2021-12-17,9.75,9.399999618530272,0,0.49654597,0,0.0,0,0.46399307,0,0.43629196,0
2021-12-17,2021-12-20,9.4,9.449999809265137,1,0.47775894,0,0.0,0,0.45813438,0,0.4281283,0
2021-12-20,2021-12-21,9.45,9.489999771118164,1,0.46309075,0,0.0,0,0.4650055,0,0.43843213,0
2021-12-21,2021-12-22,9.49,9.539999961853027,1,0.49293754,0,0.0,0,0.4651039,0,0.4447791,0
2021-12-22,2021-12-23,9.54,9.6899995803833,1,0.469805,0,0.0,0,0.46687457,0,0.44925824,0
2021-12-23,2021-12-27,9.69,10.149999618530272,1,0.47981256,0,0.0,0,0.46309784,0,0.442543,0
2021-12-27,2021-12-28,10.15,9.609999656677246,0,0.49559608,0,0.0,0,0.4630281,0,0.43860975,0
2021-12-28,2021-12-29,9.61,9.850000381469728,1,0.50452137,1,0.0,0,0.45426616,0,0.42554644,0
2021-12-29,2021-12-30,9.85,9.739999771118164,0,0.4538731,0,0.0,0,0.45462412,0,0.393949,0
2021-12-30,2021-12-31,9.74,9.489999771118164,0,0.47391805,0,0.0,0,0.46553928,0,0.43246245,0
2021-12-31,2022-01-03,9.49,9.699999809265137,1,0.48074237,0,0.0,0,0.46807772,0,0.46020454,0
2022-01-03,2022-01-04,9.7,9.630000114440918,0,0.48567924,0,0.0,0,0.4693167,0,0.46900144,0
2022-01-04,2022-01-05,9.63,9.18000030517578,0,0.46204445,0,0.0,0,0.46783453,0,0.47167572,0
2022-01-05,2022-01-06,9.18,9.270000457763672,1,0.45334643,0,0.0,0,0.46403036,0,0.47097135,0
2022-01-06,2022-01-07,9.27,9.380000114440918,1,0.49209306,0,0.0,0,0.46482843,0,0.46944177,0
2022-01-07,2022-01-10,9.38,9.270000457763672,0,0.47999963,0,0.0,0,0.46911588,0,0.47978556,0
2022-01-10,2022-01-11,9.27,9.510000228881836,1,0.47909015,0,0.0,0,0.46845758,0,0.47914273,0
2022-01-11,2022-01-12,9.51,9.56999969482422,1,0.49555662,0,0.0,0,0.46862727,0,0.47736427,0
2022-01-12,2022-01-13,9.57,9.520000457763672,0,0.48867443,0,0.0,0,0.46828267,0,0.47236478,0
2022-01-13,2022-01-14,9.52,9.489999771118164,0,0.49569342,0,0.0,0,0.46798646,0,0.46892524,0
2022-01-14,2022-01-18,9.49,8.90999984741211,0,0.486337,0,0.0,0,0.46863356,0,0.46755606,0
2022-01-18,2022-01-19,8.91,9.0,1,0.47606814,0,0.0,0,0.45805576,0,0.4560496,0
2022-01-19,2022-01-20,9.0,8.850000381469727,0,0.47475168,0,0.0,0,0.4618646,0,0.44961202,0
2022-01-20,2022-01-21,8.85,8.430000305175781,0,0.48196852,0,0.0,0,0.46328142,0,0.45521894,0
2022-01-21,2022-01-24,8.43,8.260000228881836,0,0.46382228,0,0.0,0,0.46073613,0,0.45475966,0
2022-01-24,2022-01-25,8.26,8.5600004196167,1,0.4470108,0,0.0,0,0.45418268,0,0.44040108,0
2022-01-25,2022-01-26,8.56,8.6899995803833,1,0.5063667,1,0.0,0,0.45999607,0,0.451361,0
2022-01-26,2022-01-27,8.69,8.680000305175781,0,0.48383248,0,0.0,0,0.46411455,0,0.46228895,0
2022-01-27,2022-01-28,8.68,9.529999732971191,1,0.47255036,0,0.0,0,0.46385327,0,0.45481735,0
2022-01-28,2022-01-31,9.53,9.68000030517578,1,0.44620275,0,0.0,0,0.45895135,0,0.43907577,0
2022-01-31,2022-02-01,9.68,9.68000030517578,0,0.46910113,0,0.0,0,0.4619594,0,0.43043438,0
2022-02-01,2022-02-02,9.68,9.59000015258789,0,0.47737503,0,0.0,0,0.46504468,0,0.437179,0
2022-02-02,2022-02-03,9.59,9.300000190734863,0,0.44468826,0,0.0,0,0.4668439,0,0.44966543,0
2022-02-03,2022-02-04,9.3,9.300000190734863,0,0.4741373,0,0.0,0,0.4675437,0,0.45799968,0
2022-02-04,2022-02-07,9.3,9.369999885559082,1,0.4576901,0,0.0,0,0.46955976,0,0.4640579,0
2022-02-07,2022-02-08,9.37,9.34000015258789,0,0.49367833,0,0.0,0,0.46952844,0,0.4716906,0
2022-02-08,2022-02-09,9.34,9.279999732971191,0,0.5076687,1,0.0,0,0.46829858,0,0.47196922,0
2022-02-09,2022-02-10,9.28,9.229999542236328,0,0.48239768,0,0.0,0,0.46173146,0,0.45612115,0
2022-02-10,2022-02-11,9.23,9.029999732971191,0,0.5287376,1,0.0,0,0.4656239,0,0.45041797,0
2022-02-11,2022-02-14,9.03,9.0,0,0.5338828,1,0.0,0,0.45552838,0,0.41777343,0
2022-02-14,2022-02-15,9.0,9.170000076293944,1,0.474286,0,0.0,0,0.4657293,0,0.42699757,0
2022-02-15,2022-02-16,9.17,9.720000267028809,1,0.49260372,0,0.0,0,0.46885565,0,0.45406693,0
2022-02-16,2022-02-17,9.72,9.43000030517578,0,0.5081023,1,0.0,0,0.4649356,0,0.45222947,0
2022-02-17,2022-02-18,9.43,9.68000030517578,1,0.47333875,0,0.0,0,0.4675503,0,0.46570972,0
2022-02-18,2022-02-22,9.68,10.1899995803833,1,0.50626284,1,0.0,0,0.46637642,0,0.4625506,0
2022-02-22,2022-02-23,10.19,10.119999885559082,0,0.5302228,1,0.0,0,0.46238005,0,0.44391027,0
2022-02-23,2022-02-24,10.12,9.970000267028809,0,0.4806418,0,0.0,0,0.46287256,0,0.45008662,0
2022-02-24,2022-02-25,9.97,9.890000343322754,0,0.47992736,0,0.0,0,0.46357498,0,0.4464256,0
2022-02-25,2022-02-28,9.89,9.470000267028809,0,0.47518456,0,0.0,0,0.4668544,0,0.45578447,0
2022-02-28,2022-03-01,9.47,9.649999618530272,1,0.47215405,0,0.0,0,0.46413702,0,0.45554417,0
2022-03-01,2022-03-02,9.65,9.890000343322754,1,0.51154613,1,0.0,0,0.4660618,0,0.4481997,0
2022-03-02,2022-03-03,9.89,9.989999771118164,1,0.51092964,1,0.0,0,0.46706787,0,0.4639002,0
2022-03-03,2022-03-04,9.99,9.59000015258789,0,0.48284832,0,0.0,0,0.4658676,0,0.46574026,0
2022-03-04,2022-03-07,9.59,9.109999656677246,0,0.48139676,0,0.0,0,0.46334198,0,0.4644024,0
2022-03-07,2022-03-08,9.11,9.380000114440918,1,0.4702329,0,0.0,0,0.46017492,0,0.45636466,0
2022-03-08,2022-03-09,9.38,9.949999809265137,1,0.5182573,1,0.0,0,0.46708274,0,0.46935147,0
2022-03-09,2022-03-10,9.95,10.300000190734863,1,0.5016463,1,0.0,0,0.4680465,0,0.47484285,0
2022-03-10,2022-03-11,10.3,10.140000343322754,0,0.5173961,1,0.0,0,0.4657277,0,0.46542037,0
2022-03-11,2022-03-14,10.14,9.920000076293944,0,0.46927416,0,0.0,0,0.46456262,0,0.4607433,0
2022-03-14,2022-03-15,9.92,9.93000030517578,1,0.450697,0,0.0,0,0.46554816,0,0.4607961,0
2022-03-15,2022-03-16,9.93,10.149999618530272,1,0.47789,0,0.0,0,0.4678709,0,0.46269268,0
2022-03-16,2022-03-17,10.15,10.460000038146973,1,0.46349096,0,0.0,0,0.46409875,0,0.45963705,0
2022-03-17,2022-03-18,10.46,10.260000228881836,0,0.48272967,0,0.0,0,0.46775192,0,0.4589168,0
2022-03-18,2022-03-21,10.26,10.4399995803833,1,0.50668156,1,0.0,0,0.4654337,0,0.45856532,0
2022-03-21,2022-03-22,10.44,10.420000076293944,0,0.50473815,1,0.0,0,0.46702865,0,0.4575036,0
2022-03-22,2022-03-23,10.42,10.270000457763672,0,0.52176416,1,0.0,0,0.4664785,0,0.45719317,0
2022-03-23,2022-03-24,10.27,10.850000381469728,1,0.50290567,1,0.0,0,0.46450704,0,0.45885056,0
2022-03-24,2022-03-25,10.85,10.699999809265137,0,0.52173066,1,0.0,0,0.46760648,0,0.4565098,0
2022-03-25,2022-03-28,10.7,10.6899995803833,0,0.46565408,0,0.0,0,0.46362433,0,0.4556875,0
2022-03-28,2022-03-29,10.69,10.6899995803833,0,0.4912991,0,0.0,0,0.46734586,0,0.45754114,0
2022-03-29,2022-03-30,10.69,10.829999923706056,1,0.49611798,0,0.0,0,0.46782872,0,0.45988044,0
2022-03-30,2022-03-31,10.83,10.800000190734863,0,0.4869482,0,0.0,0,0.46788284,0,0.45967582,0
2022-03-31,2022-04-01,10.8,11.100000381469728,1,0.5080021,1,0.0,0,0.46771997,0,0.4617984,0
2022-04-01,2022-04-04,11.1,11.010000228881836,0,0.51200986,1,0.0,0,0.4679124,0,0.460268,0
2022-04-04,2022-04-05,11.01,10.619999885559082,0,0.49309772,0,0.0,0,0.46647215,0,0.45876652,0
2022-04-05,2022-04-06,10.62,10.510000228881836,0,0.46833318,0,0.0,0,0.46607113,0,0.46227145,0
2022-04-06,2022-04-07,10.51,10.3100004196167,0,0.48913783,0,0.0,0,0.46374977,0,0.46691576,0
2022-04-07,2022-04-08,10.31,10.300000190734863,0,0.46994725,0,0.0,0,0.46362755,0,0.46799928,0
2022-04-08,2022-04-11,10.3,9.979999542236328,0,0.4921429,0,0.0,0,0.47022185,0,0.47495618,0
2022-04-11,2022-04-12,9.98,9.93000030517578,0,0.46680233,0,0.0,0,0.46362796,0,0.47732952,0
2022-04-12,2022-04-13,9.93,9.970000267028809,1,0.4649185,0,0.0,0,0.46429422,0,0.4802879,0
2022-04-13,2022-04-14,9.97,10.0,1,0.4871689,0,0.0,0,0.46673846,0,0.48150024,0
2022-04-14,2022-04-18,10.0,10.130000114440918,1,0.48633447,0,0.0,0,0.46711677,0,0.47974464,0
2022-04-18,2022-04-19,10.13,10.119999885559082,0,0.49372506,0,0.0,0,0.46884194,0,0.47559014,0
2022-04-19,2022-04-20,10.12,10.039999961853027,0,0.49369305,0,0.0,0,0.46876726,0,0.47257808,0
2022-04-20,2022-04-21,10.04,9.510000228881836,0,0.48365968,0,0.0,0,0.46901023,0,0.47108996,0
2022-04-21,2022-04-22,9.51,9.260000228881836,0,0.45567992,0,0.0,0,0.45840952,0,0.4667313,0
2022-04-22,2022-04-25,9.26,9.300000190734863,1,0.48248234,0,0.0,0,0.46017155,0,0.4626284,0
2022-04-25,2022-04-26,9.3,8.869999885559082,0,0.45694458,0,0.0,0,0.455769,0,0.4473788,0
2022-04-26,2022-04-27,8.87,9.140000343322754,1,0.46126178,0,0.0,0,0.45427045,0,0.4451382,0
2022-04-27,2022-04-28,9.14,9.279999732971191,1,0.483544,0,0.0,0,0.45678052,0,0.45268396,0
2022-04-28,2022-04-29,9.28,9.09000015258789,0,0.44953534,0,0.0,0,0.46605676,0,0.47719923,0
2022-04-29,2022-05-02,9.09,8.789999961853027,0,0.47420973,0,0.0,0,0.46234286,0,0.46708542,0
2022-05-02,2022-05-03,8.79,9.15999984741211,1,0.45225444,0,0.0,0,0.45755324,0,0.44853973,0
2022-05-03,2022-05-04,9.16,9.289999961853027,1,0.49656022,0,0.0,0,0.4637065,0,0.46005067,0
2022-05-04,2022-05-05,9.29,8.920000076293945,0,0.4708028,0,0.0,0,0.46609655,0,0.46316448,0
2022-05-05,2022-05-06,8.92,8.920000076293945,0,0.44217154,0,0.0,0,0.46133822,0,0.4482792,0
2022-05-06,2022-05-09,8.92,8.680000305175781,0,0.48412704,0,0.0,0,0.46213984,0,0.4439699,0
2022-05-09,2022-05-10,8.68,8.859999656677246,1,0.47503006,0,0.0,0,0.4612568,0,0.4403957,0
2022-05-10,2022-05-11,8.86,9.06999969482422,1,0.45581314,0,0.0,0,0.4630592,0,0.44646755,0
2022-05-11,2022-05-12,9.07,9.079999923706056,1,0.47596267,0,0.0,0,0.4617816,0,0.44213226,0
2022-05-12,2022-05-13,9.08,9.06999969482422,0,0.47342506,0,0.0,0,0.46587363,0,0.4453986,0
2022-05-13,2022-05-16,9.07,9.279999732971191,1,0.51004976,1,0.0,0,0.46134534,0,0.43013772,0
2022-05-16,2022-05-17,9.28,9.489999771118164,1,0.5044944,1,0.0,0,0.4604297,0,0.41721928,0
2022-05-17,2022-05-18,9.49,9.25,0,0.4998987,0,0.0,0,0.46449402,0,0.4208091,0
2022-05-18,2022-05-19,9.25,9.260000228881836,1,0.47145605,0,0.0,0,0.467052,0,0.4302547,0
2022-05-19,2022-05-20,9.26,9.06999969482422,0,0.49369448,0,0.0,0,0.46804726,0,0.4335492,0
2022-05-20,2022-05-23,9.07,9.350000381469728,1,0.4687481,0,0.0,0,0.4634196,0,0.425238,0
2022-05-23,2022-05-24,9.35,9.350000381469728,0,0.46895018,0,0.0,0,0.4679056,0,0.437962,0
2022-05-24,2022-05-25,9.35,9.369999885559082,1,0.49148253,0,0.0,0,0.4691461,0,0.45560834,0
2022-05-25,2022-05-26,9.37,9.390000343322754,1,0.49346274,0,0.0,0,0.4695732,0,0.46871245,0
2022-05-26,2022-05-27,9.39,9.380000114440918,0,0.4737877,0,0.0,0,0.46814469,0,0.4671279,0
2022-05-27,2022-05-31,9.38,9.210000038146973,0,0.49819154,0,0.0,0,0.46947014,0,0.46895778,0
2022-05-31,2022-06-01,9.21,9.0,0,0.472724,0,0.0,0,0.46757564,0,0.4659232,0
2022-06-01,2022-06-02,9.0,9.1899995803833,1,0.45471266,0,0.0,0,0.46771228,0,0.46260452,0
2022-06-02,2022-06-03,9.19,9.109999656677246,0,0.48998386,0,0.0,0,0.4684005,0,0.46333262,0
2022-06-03,2022-06-06,9.11,8.920000076293945,0,0.49640146,0,0.0,0,0.46780467,0,0.46241453,0
2022-06-06,2022-06-07,8.92,8.859999656677246,0,0.45332056,0,0.0,0,0.46796983,0,0.46093598,0
2022-06-07,2022-06-08,8.86,8.609999656677246,0,0.4839498,0,0.0,0,0.46797046,0,0.46037588,0
2022-06-08,2022-06-09,8.61,7.909999847412109,0,0.4761399,0,0.0,0,0.46131855,0,0.44200417,0
2022-06-09,2022-06-10,7.91,7.840000152587891,0,0.4607846,0,0.0,0,0.45199326,0,0.4356871,0
2022-06-10,2022-06-13,7.84,7.21999979019165,0,0.49764508,0,0.0,0,0.44952655,0,0.4199321,0
2022-06-13,2022-06-14,7.22,7.300000190734863,1,0.4843239,0,0.0,0,0.4516517,0,0.4160934,0
2022-06-14,2022-06-15,7.3,7.510000228881836,1,0.49087903,0,0.0,0,0.45314345,0,0.42318216,0
2022-06-15,2022-06-16,7.51,7.360000133514404,0,0.485036,0,0.0,0,0.4564989,0,0.43762988,0
2022-06-16,2022-06-17,7.36,7.449999809265137,1,0.49352935,0,0.0,0,0.45990548,0,0.42689392,0
2022-06-17,2022-06-21,7.45,7.380000114440918,0,0.4889191,0,0.0,0,0.45496577,0,0.42636117,0
2022-06-21,2022-06-22,7.38,7.449999809265137,1,0.4565366,0,0.0,0,0.4620577,0,0.4258613,0
2022-06-22,2022-06-23,7.45,7.300000190734863,0,0.49353555,0,0.0,0,0.45704636,0,0.42163008,0
2022-06-23,2022-06-24,7.3,7.150000095367432,0,0.46481705,0,0.0,0,0.4580974,0,0.41075227,0
2022-06-24,2022-06-27,7.15,7.139999866485596,0,0.4750014,0,0.0,0,0.45780712,0,0.40294677,0
2022-06-27,2022-06-28,7.14,7.099999904632568,0,0.4808636,0,0.0,0,0.452879,0,0.39652964,0
2022-06-28,2022-06-29,7.1,7.170000076293945,1,0.4750282,0,0.0,0,0.46039516,0,0.40083352,0
2022-06-29,2022-06-30,7.17,6.909999847412109,0,0.46111855,0,0.0,0,0.46028602,0,0.40077782,0
2022-06-30,2022-07-01,6.91,7.159999847412109,1,0.4852291,0,0.0,0,0.46101993,0,0.39368895,0
2022-07-01,2022-07-05,7.16,6.840000152587891,0,0.44970682,0,0.0,0,0.4645329,0,0.40431696,0
2022-07-05,2022-07-06,6.84,6.690000057220459,0,0.48709047,0,0.0,0,0.45583537,0,0.38642874,0
2022-07-06,2022-07-07,6.69,6.690000057220459,0,0.46979186,0,0.0,0,0.46751085,0,0.39223588,0
2022-07-07,2022-07-08,6.69,6.679999828338623,0,0.44933537,0,0.0,0,0.45596203,0,0.39033502,0
2022-07-08,2022-07-11,6.68,6.559999942779541,0,0.50263464,1,0.0,0,0.45933676,0,0.3923054,0
2022-07-11,2022-07-12,6.56,6.489999771118164,0,0.47256723,0,0.0,0,0.4626118,0,0.3914961,0
2022-07-12,2022-07-13,6.49,6.320000171661377,0,0.45101187,0,0.0,0,0.45445123,0,0.38637018,0
2022-07-13,2022-07-14,6.32,6.139999866485596,0,0.48765874,0,0.0,0,0.45851263,0,0.3863785,0
2022-07-14,2022-07-15,6.14,6.289999961853027,1,0.49004582,0,0.0,0,0.4502803,0,0.381138,0
2022-07-15,2022-07-18,6.29,6.409999847412109,1,0.47020966,0,0.0,0,0.4601764,0,0.3956589,0
2022-07-18,2022-07-19,6.41,6.329999923706055,0,0.4841991,0,0.0,0,0.46035838,0,0.39669013,0
2022-07-19,2022-07-20,6.33,5.989999771118164,0,0.477,0,0.0,0,0.45833373,0,0.38807085,0
2022-07-20,2022-07-21,5.99,5.929999828338623,0,0.49223456,0,0.0,0,0.45529214,0,0.3778964,0
2022-07-21,2022-07-22,5.93,6.159999847412109,1,0.46419278,0,0.0,0,0.45676878,0,0.38289276,0
2022-07-22,2022-07-25,6.16,6.460000038146973,1,0.47282362,0,0.0,0,0.45486197,0,0.38801774,0
2022-07-25,2022-07-26,6.46,6.489999771118164,1,0.49408567,0,0.0,0,0.46179268,0,0.39548331,0
2022-07-26,2022-07-27,6.49,6.820000171661377,1,0.49323335,0,0.0,0,0.46318847,0,0.4004673,0
2022-07-27,2022-07-28,6.82,7.389999866485596,1,0.45713648,0,0.0,0,0.4629069,0,0.4187866,0
2022-07-28,2022-07-29,7.39,7.800000190734863,1,0.50214374,1,0.0,0,0.46489793,0,0.4332081,0
2022-07-29,2022-08-01,7.8,7.78000020980835,0,0.5216719,1,0.0,0,0.46601823,0,0.4489566,0
2022-08-01,2022-08-02,7.78,7.829999923706055,1,0.5132947,1,0.0,0,0.46445593,0,0.45748368,0
2022-08-02,2022-08-03,7.83,7.820000171661377,0,0.51696295,1,0.0,0,0.46630222,0,0.4677751,0
2022-08-03,2022-08-04,7.82,7.639999866485596,0,0.5000784,1,0.0,0,0.46449548,0,0.47365513,0
2022-08-04,2022-08-05,7.64,7.809999942779541,1,0.49804336,0,0.0,0,0.46122655,0,0.4681622,0
2022-08-05,2022-08-08,7.81,8.069999694824219,1,0.5027347,1,0.0,0,0.4642447,0,0.4840322,0
2022-08-08,2022-08-09,8.07,7.789999961853027,0,0.49746123,0,0.0,0,0.46310908,0,0.50926954,1
2022-08-09,2022-08-10,7.79,7.650000095367432,0,0.49817693,0,0.0,0,0.46300757,0,0.5194672,1
2022-08-10,2022-08-11,7.65,7.849999904632568,1,0.48037192,0,0.0,0,0.4651008,0,0.51650745,1
2022-08-11,2022-08-12,7.85,8.069999694824219,1,0.51259935,1,0.0,0,0.4649908,0,0.51741725,1
2022-08-12,2022-08-15,8.07,8.3100004196167,1,0.50007004,1,0.0,0,0.4642667,0,0.51762766,1
2022-08-15,2022-08-16,8.31,8.220000267028809,0,0.50780284,1,0.0,0,0.4662265,0,0.5193058,1
2022-08-16,2022-08-17,8.22,8.109999656677246,0,0.4848301,0,0.0,0,0.46805316,0,0.51535153,1
2022-08-17,2022-08-18,8.11,8.15999984741211,1,0.5110329,1,0.0,0,0.4652277,0,0.5131293,1
2022-08-18,2022-08-19,8.16,7.820000171661377,0,0.49984288,0,0.0,0,0.46371442,0,0.5103696,1
2022-08-19,2022-08-22,7.82,8.079999923706055,1,0.48868394,0,0.0,0,0.46410784,0,0.5019223,1
2022-08-22,2022-08-23,8.08,8.460000038146973,1,0.5156193,1,0.0,0,0.46568245,0,0.50416553,1
2022-08-23,2022-08-24,8.46,8.550000190734863,1,0.51267344,1,0.0,0,0.46571037,0,0.5051943,1
2022-08-24,2022-08-25,8.55,8.720000267028809,1,0.48533928,0,0.0,0,0.4615225,0,0.50113213,1
2022-08-25,2022-08-26,8.72,8.739999771118164,1,0.47633272,0,0.0,0,0.46456462,0,0.50135577,1
2022-08-26,2022-08-29,8.74,8.680000305175781,0,0.51210994,1,0.0,0,0.46115243,0,0.49727342,0
2022-08-29,2022-08-30,8.68,8.489999771118164,0,0.5456094,1,0.0,0,0.46146008,0,0.49312973,0
2022-08-30,2022-08-31,8.49,8.109999656677246,0,0.50242287,1,0.0,0,0.46448013,0,0.48593065,0
2022-08-31,2022-09-01,8.11,8.289999961853027,1,0.5038313,1,0.0,0,0.4660123,0,0.48582205,0
2022-09-01,2022-09-02,8.29,8.539999961853027,1,0.48896384,0,0.0,0,0.46960104,0,0.49254084,0
2022-09-02,2022-09-06,8.54,8.680000305175781,1,0.48892698,0,0.0,0,0.4666172,0,0.48963878,0
2022-09-06,2022-09-07,8.68,9.029999732971191,1,0.5131929,1,0.0,0,0.4651011,0,0.48420924,0
2022-09-07,2022-09-08,9.03,8.920000076293945,0,0.5124515,1,0.0,0,0.46202993,0,0.47929385,0
2022-09-08,2022-09-09,8.92,9.520000457763672,1,0.4780396,0,0.0,0,0.4626416,0,0.47062728,0
2022-09-09,2022-09-12,9.52,9.369999885559082,0,0.500413,1,0.0,0,0.4626962,0,0.47437295,0
2022-09-12,2022-09-13,9.37,9.010000228881836,0,0.48271725,0,0.0,0,0.46023017,0,0.46112773,0
2022-09-13,2022-09-14,9.01,9.229999542236328,1,0.52027476,1,0.0,0,0.4641361,0,0.46094772,0
2022-09-14,2022-09-15,9.23,8.869999885559082,0,0.50500894,1,0.0,0,0.4681102,0,0.46988702,0
2022-09-15,2022-09-16,8.87,8.84000015258789,0,0.47356114,0,0.0,0,0.46653557,0,0.47195533,0
2022-09-16,2022-09-19,8.84,9.279999732971191,1,0.50477034,1,0.0,0,0.47103444,0,0.47977737,0
2022-09-19,2022-09-20,9.28,9.119999885559082,0,0.513463,1,0.0,0,0.470371,0,0.48508555,0
2022-09-20,2022-09-21,9.12,8.84000015258789,0,0.47712427,0,0.0,0,0.46729517,0,0.48267382,0
2022-09-21,2022-09-22,8.84,8.75,0,0.45709977,0,0.0,0,0.46708387,0,0.48217425,0
2022-09-22,2022-09-23,8.75,8.359999656677246,0,0.47470915,0,0.0,0,0.46995962,0,0.48707825,0
2022-09-23,2022-09-26,8.36,7.869999885559082,0,0.47020122,0,0.0,0,0.46506542,0,0.48776475,0
2022-09-26,2022-09-27,7.87,7.510000228881836,0,0.4596298,0,0.0,0,0.45720142,0,0.4759809,0
2022-09-27,2022-09-28,7.51,7.610000133514404,1,0.48950505,0,0.0,0,0.44700322,0,0.43853956,0
2022-09-28,2022-09-29,7.61,7.519999980926514,0,0.47379634,0,0.0,0,0.45895502,0,0.45038754,0
2022-09-29,2022-09-30,7.52,7.460000038146973,0,0.4667094,0,0.0,0,0.462532,0,0.4525316,0
2022-09-30,2022-10-03,7.46,8.029999732971191,1,0.5038107,1,0.0,0,0.46170595,0,0.44932976,0
2022-10-03,2022-10-04,8.03,8.069999694824219,1,0.47377318,0,0.0,0,0.4647826,0,0.47621801,0
2022-10-04,2022-10-05,8.07,7.940000057220459,0,0.49309477,0,0.0,0,0.46500817,0,0.46146536,0
2022-10-05,2022-10-06,7.94,7.769999980926514,0,0.473209,0,0.0,0,0.46585023,0,0.4507829,0
